composer,title,split,performer,model,recording,melody_ioi_corr,acc_ioi_corr,ratio_ioi_corr,melody_ioi_dtw_dist,acc_ioi_dtw_dist,melody_ioi_hist_kld,acc_ioi_hist_kld
Beethoven,Piano_Sonatas_27-1,validation,Ko05M,oaf,disklavier,0.6462,0.6722,0.0,757.0,2230.0,0.3938,4.3256
Beethoven,Piano_Sonatas_27-1,validation,MiyashitaM02M,oaf,maestro,0.3359,0.2215,0.0,518.0,1899.0,1.1994,4.8513
Beethoven,Piano_Sonatas_27-1,validation,MiyashitaM02M,T5,maestro,0.2289,0.5728,0.0,1468.0,4734.0,0.1633,0.0371
Beethoven,Piano_Sonatas_27-1,validation,MiyashitaM02M,kong,maestro,0.7446,0.3589,0.0,353.0,1289.0,0.7565,0.2275
Beethoven,Piano_Sonatas_27-1,validation,MiyashitaM02M,kong,disklavier,0.6257,0.4768,0.0,537.0,1894.0,2.1019,0.6658
Beethoven,Piano_Sonatas_27-1,validation,MiyashitaM02M,T5,disklavier,0.2474,0.4832,0.0,2107.0,6715.0,2.896,0.6394
Beethoven,Piano_Sonatas_27-1,validation,MiyashitaM02M,oaf,disklavier,0.6278,0.7273,0.0,561.0,1891.0,1.0464,3.3644
Chopin,Scherzos_20,validation,Kurz04M,T5,maestro,0.1825,0.5324,0.0,3739.0,10430.0,0.2711,0.066
Chopin,Scherzos_20,validation,Kurz04M,oaf,maestro,0.3441,0.3704,0.0,1870.0,5903.0,3.5758,5.6257
Chopin,Scherzos_20,validation,Kurz04M,kong,maestro,0.5091,0.4913,0.0,1091.0,3761.0,0.0406,0.1244
Chopin,Scherzos_20,validation,Kurz04M,T5,disklavier,0.3034,0.4413,0.0,5140.0,16330.0,0.3424,0.4798
Chopin,Scherzos_20,validation,Kurz04M,oaf,disklavier,0.7253,0.6716,0.0,1707.0,6048.0,2.4226,5.0642
Chopin,Scherzos_20,validation,Kurz04M,kong,disklavier,0.6139,0.4505,0.0,1416.0,5199.0,0.4164,0.5361
Chopin,Scherzos_20,validation,ZhangYunling04M,kong,maestro,0.6029,0.4127,0.0,843.0,2648.0,0.0788,0.0831
Chopin,Scherzos_20,validation,ZhangYunling04M,oaf,maestro,0.34,0.3051,0.0,1568.0,4660.0,2.4745,5.2698
Chopin,Scherzos_20,validation,ZhangYunling04M,T5,maestro,0.2847,0.4801,0.0,2218.0,11339.0,0.4401,0.0771
Chopin,Scherzos_20,validation,ZhangYunling04M,oaf,disklavier,0.6808,0.6148,0.0,1514.0,4535.0,1.9784,4.771
Chopin,Scherzos_20,validation,ZhangYunling04M,T5,disklavier,0.4052,0.4861,0.0,2469.0,12526.0,0.7772,0.4773
Chopin,Scherzos_20,validation,ZhangYunling04M,kong,disklavier,0.6881,0.4362,0.0,1170.0,3713.0,0.5013,0.4822
Haydn,Keyboard_Sonatas_39-1,validation,Yarden07M,oaf,maestro,0.3143,0.0628,0.0,314.0,826.0,1.7939,5.0037
Haydn,Keyboard_Sonatas_39-1,validation,Yarden07M,T5,maestro,0.0749,0.4491,0.0,1018.0,1208.0,0.3255,0.0436
Haydn,Keyboard_Sonatas_39-1,validation,Yarden07M,kong,maestro,0.5439,0.3272,0.0,149.0,509.0,0.2245,0.2378
Haydn,Keyboard_Sonatas_39-1,validation,Yarden07M,T5,disklavier,0.2016,0.3105,0.0,576.0,1298.0,0.8985,0.958
Haydn,Keyboard_Sonatas_39-1,validation,Yarden07M,kong,disklavier,0.5663,0.1504,0.0,183.0,568.0,0.8963,1.1226
Haydn,Keyboard_Sonatas_39-1,validation,Yarden07M,oaf,disklavier,0.5592,0.2653,0.0,268.0,628.0,1.2546,3.5534
Haydn,Keyboard_Sonatas_39-3,validation,Yarden07M,kong,maestro,0.4699,0.3443,0.0,304.0,808.0,0.1712,0.1265
Haydn,Keyboard_Sonatas_39-3,validation,Yarden07M,T5,maestro,0.0637,0.44,0.0,1512.0,2571.0,0.2198,0.0955
Haydn,Keyboard_Sonatas_39-3,validation,Yarden07M,oaf,maestro,0.2692,0.1429,0.0,591.0,1290.0,2.352,4.9863
Haydn,Keyboard_Sonatas_39-3,validation,Yarden07M,kong,disklavier,0.3952,0.1862,0.0,533.0,849.0,0.4521,0.3906
Haydn,Keyboard_Sonatas_39-3,validation,Yarden07M,T5,disklavier,0.0223,0.1673,0.0,1034.0,2394.0,0.5526,0.4506
Haydn,Keyboard_Sonatas_39-3,validation,Yarden07M,oaf,disklavier,0.3792,0.261,0.0,589.0,1312.0,1.9209,4.1687
